               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,             0.03367,           0.0050692,            0.029721,             0.84303,              0.2674,             0.31684,             0.23423,             0.02635,           0.0039271,            0.029443,            0.006238,            0.006238,            0.006238
                  78,            0.034313,           0.0050481,            0.030154,             0.84396,             0.26253,             0.31707,             0.23608,            0.026494,           0.0039181,            0.029742,           0.0061885,           0.0061885,           0.0061885
                  79,            0.034927,           0.0050587,            0.028562,             0.87013,             0.25717,             0.31605,             0.23356,            0.026543,           0.0039241,             0.02951,            0.006139,            0.006139,            0.006139
                  80,            0.034497,           0.0050842,            0.029003,             0.86747,               0.264,             0.32207,             0.23821,            0.025928,           0.0038989,            0.029268,           0.0060895,           0.0060895,           0.0060895
                  81,            0.034924,            0.005015,            0.028412,             0.85037,             0.26496,             0.32811,             0.24338,            0.025721,           0.0039052,            0.028815,             0.00604,             0.00604,             0.00604
                  82,            0.034127,           0.0050429,            0.027725,             0.86963,             0.25992,             0.33258,             0.24808,            0.025702,           0.0038911,            0.028717,           0.0059905,           0.0059905,           0.0059905
                  83,            0.034268,           0.0050947,            0.027698,             0.87171,             0.25554,             0.32725,             0.24213,            0.025725,           0.0038696,            0.028388,            0.005941,            0.005941,            0.005941
                  84,             0.03367,           0.0049615,            0.027176,             0.83953,             0.27018,             0.32497,              0.2412,            0.025532,           0.0038655,            0.028236,           0.0058915,           0.0058915,           0.0058915
                  85,            0.033738,           0.0049293,            0.027525,             0.81388,             0.29451,             0.32862,             0.24292,             0.02545,           0.0038647,             0.02805,            0.005842,            0.005842,            0.005842
                  86,            0.033625,           0.0049697,            0.025882,             0.83061,              0.2833,             0.33076,             0.24596,            0.025661,           0.0038713,            0.027909,           0.0057925,           0.0057925,           0.0057925
                  87,            0.033591,           0.0049488,            0.027232,             0.84069,             0.28787,             0.33619,              0.2495,            0.025358,           0.0038449,            0.027652,            0.005743,            0.005743,            0.005743
                  88,            0.033156,           0.0048895,            0.026771,             0.84775,             0.28337,             0.34334,             0.25662,            0.025132,           0.0038481,            0.027336,           0.0056935,           0.0056935,           0.0056935
                  89,            0.032662,           0.0049064,            0.027132,             0.83706,             0.29937,              0.3391,             0.25309,            0.025167,            0.003829,            0.027204,            0.005644,            0.005644,            0.005644
                  90,            0.033478,           0.0048578,            0.026065,             0.84801,             0.29014,             0.34111,             0.25442,            0.025169,           0.0038363,            0.027181,           0.0055945,           0.0055945,           0.0055945
                  91,            0.033217,            0.004835,            0.025921,             0.85004,             0.28798,              0.3435,             0.25622,            0.025277,           0.0038094,            0.027051,            0.005545,            0.005545,            0.005545
                  92,            0.033937,           0.0048043,            0.027106,             0.85844,             0.28785,             0.35392,             0.26392,            0.025071,             0.00381,            0.026941,           0.0054955,           0.0054955,           0.0054955
                  93,            0.033181,           0.0048753,            0.027465,             0.85488,             0.28735,             0.34702,             0.25947,            0.025073,            0.003792,             0.02686,            0.005446,            0.005446,            0.005446
                  94,            0.033076,            0.004951,            0.026601,             0.87655,             0.28278,             0.34849,             0.26028,            0.024882,           0.0038046,             0.02675,           0.0053965,           0.0053965,           0.0053965
                  95,            0.033378,           0.0049128,            0.025436,             0.86587,             0.29233,             0.34857,              0.2602,            0.024794,           0.0037975,            0.026605,            0.005347,            0.005347,            0.005347
                  96,            0.032916,           0.0048835,            0.025725,             0.87178,             0.28865,             0.35048,              0.2614,            0.024643,           0.0037948,            0.026472,           0.0052975,           0.0052975,           0.0052975
                  97,            0.032012,           0.0048095,            0.024419,             0.87399,             0.29032,             0.35147,             0.26264,             0.02442,           0.0037905,            0.026287,            0.005248,            0.005248,            0.005248
                  98,            0.033278,           0.0048894,            0.025035,             0.87976,             0.27692,             0.35806,             0.26884,            0.024322,           0.0037877,            0.026031,           0.0051985,           0.0051985,           0.0051985
                  99,            0.032802,           0.0049136,            0.023974,             0.87927,             0.28774,             0.35802,             0.26862,            0.024366,           0.0037838,            0.025889,            0.005149,            0.005149,            0.005149
                 100,            0.032932,           0.0049496,            0.023424,             0.87498,             0.28884,              0.3587,              0.2682,            0.024443,           0.0037962,            0.025915,           0.0050995,           0.0050995,           0.0050995
                 101,            0.032888,            0.004756,             0.02428,              0.8799,             0.28951,             0.36189,             0.27007,             0.02426,           0.0037822,            0.025813,             0.00505,             0.00505,             0.00505
                 102,            0.032869,           0.0048298,            0.025306,             0.87322,             0.29148,             0.36164,             0.27013,             0.02436,            0.003764,             0.02567,           0.0050005,           0.0050005,           0.0050005
                 103,            0.032707,           0.0048001,            0.024544,             0.86494,              0.3039,              0.3618,             0.27001,            0.024354,           0.0037769,            0.025536,            0.004951,            0.004951,            0.004951
                 104,             0.03252,           0.0048112,            0.024142,             0.87112,             0.29874,             0.36714,             0.27472,            0.024158,            0.003776,            0.025507,           0.0049015,           0.0049015,           0.0049015
