               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.030726,           0.0053544,            0.022565,             0.64705,             0.25246,             0.27555,             0.19837,            0.025791,            0.004267,            0.028752,           0.0022285,           0.0022285,           0.0022285
                 159,            0.030587,           0.0051609,            0.021769,             0.65227,             0.25129,              0.2755,             0.19813,            0.025786,           0.0042663,            0.028727,            0.002179,            0.002179,            0.002179
                 160,            0.030943,           0.0052313,            0.022184,             0.65549,             0.24924,             0.27571,              0.1984,            0.025781,           0.0042643,            0.028694,           0.0021295,           0.0021295,           0.0021295
                 161,            0.030506,           0.0052183,            0.021681,             0.65138,             0.24668,             0.27559,             0.19823,            0.025763,           0.0042606,             0.02866,             0.00208,             0.00208,             0.00208
                 162,            0.030032,           0.0051086,            0.022725,             0.65278,             0.23878,             0.27544,              0.1982,            0.025751,           0.0042577,            0.028637,           0.0020305,           0.0020305,           0.0020305
                 163,            0.029822,           0.0053253,            0.022145,             0.65363,              0.2394,             0.27577,              0.1986,            0.025729,           0.0042553,             0.02861,            0.001981,            0.001981,            0.001981
                 164,            0.029911,           0.0050479,            0.021537,             0.65686,             0.23667,              0.2764,             0.19915,            0.025716,           0.0042537,            0.028577,           0.0019315,           0.0019315,           0.0019315
                 165,            0.029852,           0.0051998,            0.021715,             0.65667,             0.23808,             0.27654,             0.19933,            0.025707,           0.0042512,            0.028562,            0.001882,            0.001882,            0.001882
                 166,            0.029804,           0.0051314,            0.022141,             0.65719,             0.23789,             0.27682,             0.19932,            0.025688,           0.0042491,            0.028538,           0.0018325,           0.0018325,           0.0018325
                 167,            0.029466,           0.0052173,            0.021258,             0.65434,             0.23462,             0.27661,             0.19907,            0.025685,           0.0042473,            0.028514,            0.001783,            0.001783,            0.001783
                 168,             0.02934,             0.00518,            0.021478,              0.6607,             0.23451,             0.27653,             0.19908,            0.025669,           0.0042453,            0.028494,           0.0017335,           0.0017335,           0.0017335
                 169,             0.02915,           0.0052297,            0.022253,             0.65492,             0.24296,             0.27699,             0.19921,            0.025659,           0.0042435,            0.028471,            0.001684,            0.001684,            0.001684
                 170,            0.029104,           0.0051854,             0.02143,             0.65353,              0.2431,             0.27772,             0.19993,             0.02565,           0.0042422,             0.02845,           0.0016345,           0.0016345,           0.0016345
                 171,            0.029234,            0.005179,             0.02157,              0.6532,             0.24023,             0.27857,             0.20049,            0.025645,           0.0042407,            0.028432,            0.001585,            0.001585,            0.001585
                 172,             0.02907,           0.0051005,            0.021468,             0.65403,             0.24198,             0.27907,             0.20095,            0.025634,           0.0042391,            0.028415,           0.0015355,           0.0015355,           0.0015355
                 173,            0.029255,           0.0050889,            0.021367,             0.66093,             0.24074,             0.27962,             0.20119,            0.025624,           0.0042376,            0.028395,            0.001486,            0.001486,            0.001486
                 174,            0.029161,           0.0051878,            0.021447,             0.66174,             0.23875,             0.27947,             0.20132,            0.025614,           0.0042355,            0.028379,           0.0014365,           0.0014365,           0.0014365
                 175,            0.028738,           0.0050404,            0.021174,             0.66227,             0.23847,             0.27948,             0.20118,            0.025607,           0.0042334,            0.028373,            0.001387,            0.001387,            0.001387
                 176,            0.028889,           0.0052141,            0.021218,             0.66216,             0.23824,             0.27944,             0.20105,            0.025597,           0.0042322,            0.028359,           0.0013375,           0.0013375,           0.0013375
                 177,            0.028952,           0.0051233,            0.020766,             0.66155,             0.23844,             0.27957,             0.20124,            0.025585,            0.004231,            0.028345,            0.001288,            0.001288,            0.001288
                 178,            0.028791,           0.0050583,             0.02105,             0.66151,             0.23837,             0.27875,             0.20067,            0.025576,           0.0042301,            0.028329,           0.0012385,           0.0012385,           0.0012385
                 179,            0.028808,           0.0051001,            0.021404,             0.66147,             0.23875,             0.27872,              0.2008,            0.025567,            0.004229,             0.02831,            0.001189,            0.001189,            0.001189
                 180,            0.028392,           0.0051511,             0.02115,             0.66169,             0.23816,             0.28019,             0.20194,            0.025562,           0.0042284,            0.028295,           0.0011395,           0.0011395,           0.0011395
                 181,            0.028371,           0.0050935,            0.020395,             0.66088,             0.23868,             0.28051,             0.20222,            0.025554,           0.0042273,            0.028277,             0.00109,             0.00109,             0.00109
                 182,            0.028278,           0.0051195,            0.020318,             0.66152,             0.23889,             0.28111,             0.20261,            0.025549,           0.0042262,            0.028266,           0.0010405,           0.0010405,           0.0010405
                 183,            0.027657,           0.0051071,            0.020558,             0.65563,             0.23909,             0.28145,             0.20292,            0.025543,           0.0042258,            0.028251,            0.000991,            0.000991,            0.000991
                 184,            0.027183,           0.0050948,            0.020081,             0.65699,             0.23695,             0.28102,             0.20244,            0.025536,           0.0042245,            0.028231,           0.0009415,           0.0009415,           0.0009415
                 185,            0.027417,           0.0050433,            0.019727,             0.65711,              0.2367,             0.28178,             0.20299,            0.025534,           0.0042238,            0.028213,            0.000892,            0.000892,            0.000892
                 186,            0.027814,           0.0050273,            0.020611,             0.65847,             0.23573,             0.28415,             0.20466,            0.025526,           0.0042228,            0.028199,           0.0008425,           0.0008425,           0.0008425
                 187,            0.027385,           0.0050761,            0.019034,             0.65976,             0.23528,             0.28501,             0.20514,            0.025523,           0.0042226,            0.028187,            0.000793,            0.000793,            0.000793
                 188,             0.02716,           0.0050165,            0.019601,             0.66035,             0.23616,             0.28637,              0.2061,            0.025521,           0.0042217,            0.028178,           0.0007435,           0.0007435,           0.0007435
                 189,            0.026775,           0.0049569,            0.019233,             0.66061,             0.23614,             0.28485,             0.20497,            0.025519,           0.0042209,            0.028167,            0.000694,            0.000694,            0.000694
                 190,            0.026787,           0.0049808,            0.020092,             0.66053,             0.23648,             0.28507,             0.20502,            0.025517,           0.0042201,            0.028159,           0.0006445,           0.0006445,           0.0006445
                 191,            0.026623,           0.0050558,            0.020005,             0.64978,             0.23912,             0.28448,             0.20456,            0.025518,           0.0042197,            0.028153,            0.000595,            0.000595,            0.000595
                 192,            0.026585,           0.0050594,            0.019827,             0.64957,             0.23945,             0.28478,             0.20494,            0.025518,           0.0042194,            0.028149,           0.0005455,           0.0005455,           0.0005455
                 193,            0.026354,           0.0050241,            0.019262,              0.6428,             0.23958,             0.28443,             0.20442,            0.025515,           0.0042187,            0.028142,            0.000496,            0.000496,            0.000496
                 194,            0.026264,           0.0051094,            0.019638,             0.64334,             0.24008,             0.28519,             0.20517,            0.025511,           0.0042182,            0.028133,           0.0004465,           0.0004465,           0.0004465
                 195,            0.026372,            0.004924,            0.018939,             0.63672,             0.24023,             0.28577,             0.20553,            0.025512,            0.004218,            0.028125,            0.000397,            0.000397,            0.000397
                 196,            0.025872,           0.0049137,            0.019694,             0.63726,              0.2403,             0.28618,             0.20593,            0.025514,           0.0042178,            0.028119,           0.0003475,           0.0003475,           0.0003475
                 197,            0.025624,           0.0049699,            0.019488,             0.65832,             0.23728,             0.28516,             0.20524,            0.025512,           0.0042176,            0.028109,            0.000298,            0.000298,            0.000298
                 198,             0.02589,           0.0049782,            0.020018,             0.63238,             0.25102,             0.28541,             0.20525,            0.025513,           0.0042179,              0.0281,           0.0002485,           0.0002485,           0.0002485
                 199,            0.025594,            0.005029,            0.019467,             0.63332,             0.25075,             0.28536,             0.20516,            0.025515,           0.0042181,            0.028089,            0.000199,            0.000199,            0.000199
